39.999462	gene 0.3	4	1	4.000000
44.999302	gene 0.3	8	1	8.000000
49.999539	gene 0.3	12	1	12.000000
49.999539	protein_kinase-0.7	2	1	2.000000
54.999180	gene 0.3	15	1	15.000000
54.999180	protein_kinase-0.7	5	1	5.000000
59.999158	gene 0.3	16	1	16.000000
59.999158	protein_kinase-0.7	8	1	8.000000
64.999206	gene 0.3	16	1	16.000000
64.999206	protein_kinase-0.7	10	1	10.000000
69.999659	gene 0.3	15	1	15.000000
69.999659	protein_kinase-0.7	13	1	13.000000
74.999028	gene 0.3	16	1	16.000000
74.999028	protein_kinase-0.7	15	1	15.000000
79.999221	gene 0.3	15	1	15.000000
79.999221	protein_kinase-0.7	16	1	16.000000
84.999063	gene 0.3	16	1	16.000000
84.999063	protein_kinase-0.7	19	1	19.000000
84.999063	rnapol-1	1	1	1.000000
89.999022	gene 0.3	16	1	16.000000
89.999022	protein_kinase-0.7	21	1	21.000000
89.999022	rnapol-1	4	1	4.000000
94.999115	gene 0.3	15	1	15.000000
94.999115	protein_kinase-0.7	22	1	22.000000
94.999115	rnapol-1	7	1	7.000000
99.999274	gene 0.3	13	1	13.000000
99.999274	protein_kinase-0.7	24	1	24.000000
99.999274	rnapol-1	10	1	10.000000
104.999735	gene 0.3	14	1	14.000000
104.999735	protein_kinase-0.7	26	1	26.000000
104.999735	rnapol-1	13	1	13.000000
109.999238	gene 0.3	14	1	14.000000
109.999238	protein_kinase-0.7	24	1	24.000000
109.999238	rnapol-1	16	1	16.000000
114.999265	gene 0.3	13	1	13.000000
114.999265	protein_kinase-0.7	24	1	24.000000
114.999265	rnapol-1	20	1	20.000000
119.999272	gene 0.3	15	2	7.500000
119.999272	protein_kinase-0.7	23	1	23.000000
119.999272	rnapol-1	22	1	22.000000
124.999361	gene 0.3	18	2	9.000000
124.999361	protein_kinase-0.7	22	1	22.000000
124.999361	rnapol-1	24	1	24.000000
129.999320	gene 0.3	20	2	10.000000
129.999320	protein_kinase-0.7	23	2	11.500000
129.999320	rnapol-1	27	1	27.000000
134.999042	gene 0.3	24	3	8.000000
134.999042	protein_kinase-0.7	25	2	12.500000
134.999042	rnapol-1	29	1	29.000000
139.999131	gene 0.3	29	3	9.666667
139.999131	protein_kinase-0.7	27	2	13.500000
139.999131	rnapol-1	31	1	31.000000
144.999254	gene 0.3	34	3	11.333333
144.999254	protein_kinase-0.7	29	2	14.500000
144.999254	rnapol-1	34	1	34.000000
149.999513	gene 0.3	36	3	12.000000
149.999513	gene 1.1	1	1	1.000000
149.999513	gene 1.2	2	1	2.000000
149.999513	protein_kinase-0.7	31	3	10.333333
149.999513	rnapol-1	36	1	36.000000
